Age,Attrition,Department,JobRole,JobLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Engagement_Index,Engagement_Category,Burnout_Risk_Score,Burnout_Risk_Level,Satisfaction_Stability_Score,Workload_Stress_Indicator
33,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,7,3,4,3,3,9,7,2,3.25,High,0,Low,66.66666666666667,2
43,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,11,3,1,2,3,10,9,0,2.25,Moderate,0,Low,36.17152614957746,1
38,0,Human Resources,Human Resources,1,Yes,Travel_Frequently,1,2,4,2,3,6,2,1,2.75,Moderate,1,Medium,36.17152614957746,3
55,0,Human Resources,Manager,5,Yes,Travel_Rarely,26,2,3,1,3,10,9,1,2.5,Moderate,1,Medium,36.17152614957746,2
31,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,2,4,4,3,3,1,0,0,3.0,High,1,Medium,61.50998205402495,2
39,0,Sales,Sales Executive,4,No,Travel_Rarely,15,1,2,1,3,20,8,11,1.75,Low,0,Low,36.17152614957746,1
42,0,Research & Development,Research Scientist,2,No,Non-Travel,23,3,4,4,3,20,9,3,3.25,High,0,Low,61.50998205402495,0
31,0,Research & Development,Research Director,3,No,Non-Travel,10,3,3,3,4,11,7,4,3.0,High,0,Low,66.66666666666667,0
54,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,10,1,3,4,3,5,2,1,2.75,Moderate,1,Medium,16.1129507192139,2
24,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,1,3,2,2,2,4,3,1,2.25,Moderate,1,Medium,66.66666666666667,1
23,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,12,4,4,3,4,5,2,1,3.5,High,0,Low,66.66666666666667,1
40,0,Research & Development,Laboratory Technician,2,No,Travel_Frequently,11,3,4,1,4,10,9,9,2.75,Moderate,0,Low,5.71909584179366,2
40,0,Sales,Sales Executive,2,No,Travel_Rarely,2,2,2,3,3,11,8,5,2.5,Moderate,0,Low,61.50998205402495,1
25,0,Human Resources,Human Resources,1,No,Travel_Rarely,2,2,3,3,3,2,0,1,2.75,Moderate,0,Low,66.66666666666667,1
30,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,2,4,3,2,12,8,1,3.0,High,1,Medium,36.17152614957746,1
25,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,2,3,4,3,2,2,2,0,3.25,High,2,High,45.566894604818266,2
47,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,25,3,1,2,3,17,14,12,2.25,Moderate,0,Low,36.17152614957746,1
33,0,Research & Development,Laboratory Technician,1,No,Non-Travel,1,3,2,3,2,1,1,0,2.5,Moderate,1,Medium,61.50998205402495,0
38,0,Sales,Sales Executive,2,No,Travel_Rarely,1,2,4,1,3,15,13,5,2.5,Moderate,0,Low,13.93370341761296,1
31,0,Sales,Sales Representative,1,No,Travel_Rarely,2,3,1,3,3,2,2,1,2.5,Moderate,0,Low,33.33333333333334,1
38,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,6,3,1,4,3,8,3,7,2.5,Moderate,0,Low,16.1129507192139,2
42,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,18,1,4,3,2,4,3,1,2.75,Moderate,2,High,13.93370341761296,2
41,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,4,4,1,3,5,3,1,3.0,High,0,Low,5.71909584179366,1
47,0,Research & Development,Research Director,3,No,Non-Travel,1,2,3,1,1,13,8,5,2.25,Moderate,1,Medium,36.17152614957746,0
35,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,11,3,4,3,3,2,2,2,3.25,High,1,Medium,66.66666666666667,2
22,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,3,4,4,4,3,2,1,3.5,High,0,Low,66.66666666666667,1
35,0,Research & Development,Research Scientist,2,No,Travel_Rarely,9,3,2,2,3,10,7,0,2.5,Moderate,0,Low,61.50998205402495,1
33,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,15,4,2,1,3,9,7,8,2.5,Moderate,1,Medium,13.93370341761296,2
32,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,29,2,3,3,3,6,2,4,2.5,Moderate,0,Low,66.66666666666667,1
40,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,4,1,3,2,1,0,0,2.75,Moderate,1,Medium,13.93370341761296,1
32,0,Sales,Sales Representative,1,No,Travel_Rarely,1,2,2,2,3,2,2,2,2.0,Moderate,0,Low,66.66666666666667,1
39,0,Research & Development,Research Scientist,2,No,Travel_Rarely,24,4,1,1,3,7,7,1,2.25,Moderate,0,Low,0.0,1
38,0,Research & Development,Research Director,3,No,Travel_Rarely,10,3,2,1,3,18,16,1,1.75,Low,0,Low,36.17152614957746,1
32,0,Sales,Sales Executive,3,No,Travel_Rarely,1,4,3,3,3,14,10,5,3.25,High,0,Low,66.66666666666667,1
37,0,Research & Development,Research Director,3,Yes,Travel_Rarely,10,4,3,1,3,16,11,6,3.0,High,1,Medium,16.1129507192139,2
25,0,Sales,Sales Executive,2,Yes,Travel_Rarely,8,3,1,2,2,5,3,0,2.25,Moderate,2,High,45.566894604818266,2
52,0,Sales,Sales Representative,1,No,Non-Travel,29,4,1,2,2,9,8,0,2.5,Moderate,1,Medium,16.1129507192139,0
44,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,4,2,3,3,4,3,1,3.0,High,1,Medium,45.566894604818266,2
21,0,Sales,Sales Representative,1,Yes,Travel_Rarely,5,1,3,4,3,2,2,1,2.75,Moderate,1,Medium,16.1129507192139,2
39,0,Research & Development,Manager,5,No,Non-Travel,9,4,4,3,2,6,0,1,3.5,High,1,Medium,36.17152614957746,0
23,1,Sales,Sales Representative,1,No,Travel_Frequently,9,1,4,1,2,1,0,1,2.25,Moderate,1,Medium,5.71909584179366,2
36,0,Sales,Sales Executive,3,No,Travel_Rarely,3,4,1,3,3,9,7,3,2.5,Moderate,0,Low,16.1129507192139,1
36,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,4,2,4,2,3,4,2,0,2.75,Moderate,0,Low,36.17152614957746,2
56,0,Research & Development,Healthcare Representative,2,No,Non-Travel,1,3,3,1,2,13,12,1,2.5,Moderate,1,Medium,36.17152614957746,0
29,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,4,1,2,4,2,2,2,2.5,Moderate,1,Medium,0.0,2
42,0,Research & Development,Manager,5,No,Travel_Rarely,2,3,1,1,2,22,6,4,2.0,Moderate,1,Medium,36.17152614957746,1
56,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,3,4,4,1,10,9,9,3.5,High,1,Medium,5.71909584179366,1
41,0,Research & Development,Manufacturing Director,4,No,Travel_Rarely,28,2,1,3,3,20,7,0,2.0,Moderate,0,Low,36.17152614957746,1
34,0,Sales,Sales Executive,2,No,Travel_Rarely,28,3,4,4,3,8,7,1,3.25,High,0,Low,61.50998205402495,1
36,0,Sales,Sales Executive,2,No,Non-Travel,15,4,4,1,2,15,12,11,2.5,Moderate,1,Medium,0.0,0
41,0,Sales,Sales Executive,2,No,Travel_Rarely,3,2,3,3,3,5,4,0,2.5,Moderate,0,Low,66.66666666666667,1
32,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,1,4,4,3,4,2,1,3.0,High,0,Low,5.71909584179366,1
35,0,Human Resources,Human Resources,3,Yes,Travel_Rarely,26,4,3,3,3,9,0,1,3.25,High,1,Medium,66.66666666666667,2
38,0,Sales,Sales Executive,2,No,Travel_Rarely,10,4,1,3,3,10,7,1,2.75,Moderate,0,Low,16.1129507192139,1
50,1,Sales,Sales Executive,2,No,Travel_Frequently,1,3,2,4,3,6,3,0,3.0,High,0,Low,45.566894604818266,2
36,0,Sales,Sales Executive,2,No,Travel_Rarely,11,4,2,1,2,6,3,0,2.25,Moderate,1,Medium,16.1129507192139,1
45,0,Sales,Sales Executive,2,No,Travel_Rarely,20,3,4,3,3,5,3,0,3.25,High,0,Low,66.66666666666667,1
40,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,3,3,4,3,2,2,2,3.0,High,0,Low,66.66666666666667,1
35,0,Research & Development,Healthcare Representative,2,Yes,Travel_Frequently,18,3,3,4,4,10,2,0,3.25,High,1,Medium,61.50998205402495,3
40,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,3,3,2,3,5,3,0,2.75,Moderate,0,Low,66.66666666666667,1
35,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,4,3,4,3,4,3,1,3.0,High,0,Low,61.50998205402495,1
29,0,Research & Development,Laboratory Technician,2,Yes,Travel_Rarely,13,2,4,1,3,4,3,0,2.25,Moderate,1,Medium,13.93370341761296,2
29,0,Research & Development,Research Scientist,1,No,Travel_Rarely,28,1,4,2,1,5,4,0,2.25,Moderate,1,Medium,5.71909584179366,1
50,1,Sales,Sales Executive,3,Yes,Travel_Rarely,28,1,4,2,3,3,2,2,2.25,Moderate,1,Medium,13.93370341761296,2
39,0,Sales,Sales Executive,4,No,Travel_Rarely,24,4,2,1,2,20,9,9,2.25,Moderate,1,Medium,16.1129507192139,1
31,0,Research & Development,Manufacturing Director,2,No,Non-Travel,5,1,2,2,3,9,4,1,2.0,Moderate,0,Low,45.566894604818266,0
26,0,Sales,Sales Representative,1,No,Travel_Rarely,5,3,4,4,3,4,2,0,3.25,High,0,Low,61.50998205402495,1
36,0,Research & Development,Laboratory Technician,2,No,Travel_Frequently,23,4,3,3,3,5,2,0,3.5,High,0,Low,66.66666666666667,2
39,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,6,1,4,1,3,7,7,1,2.0,Moderate,0,Low,0.0,1
27,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,4,2,2,2,3,6,2,0,2.5,Moderate,1,Medium,66.66666666666667,2
49,0,Sales,Sales Executive,2,No,Travel_Frequently,2,2,4,4,2,9,6,0,3.0,High,1,Medium,23.019964108049905,2
34,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,8,3,2,1,4,4,3,1,2.5,Moderate,0,Low,13.93370341761296,1
